image_name,BoxesString
000187_1.png,77 33 84 40
002809_1.png,10 43 14 47
004873_1.png,44 46 50 53
005080_1.png,111 56 115 60
004329_1.png,7 19 14 25
000838_1.png,83 15 87 19
002639_1.png,103 83 117 97
007916_1.png,7 23 16 29
004123_1.png,7 78 13 83
006407_1.png,78 48 83 52
004213_1.png,6 54 14 62
006369_1.png,74 100 84 110
009570_1.png,65 50 73 56
006891_1.png,18 98 27 108
003266_1.png,78 116 82 120
009978_1.png,110 72 114 76;104 68 110 74;122 57 126 61
002562_1.png,12 17 27 31
005252_1.png,113 26 123 37
004045_1.png,90 74 95 82
009794_1.png,7 85 13 92
001710_1.png,94 107 101 118
002272_1.png,8 42 12 46
007766_1.png,6 14 14 23
002132_1.png,7 6 13 14
006085_1.png,59 80 68 89
003061_1.png,70 49 78 58
003217_1.png,112 6 124 14
003109_1.png,25 75 29 79
005500_1.png,29 107 41 118
001926_1.png,116 57 120 61
002220_1.png,5 110 15 125
004517_1.png,67 87 81 101
001584_1.png,114 94 122 103
005653_1.png,35 20 42 27
001723_1.png,114 97 123 104
001555_1.png,99 101 110 113
004651_1.png,77 71 86 78
002074_1.png,36 59 42 66
007036_1.png,76 9 82 17
001884_1.png,82 109 89 117
006232_1.png,87 59 95 67
005959_1.png,46 113 57 123
007358_1.png,22 30 31 38
001478_1.png,52 38 61 47
000320_1.png,7 31 12 36
002037_1.png,113 92 123 102
006997_1.png,6 87 14 96
009364_1.png,72 75 76 80
001161_1.png,37 65 43 72
008019_1.png,103 80 109 87
008417_1.png,115 89 121 95
003654_1.png,109 7 114 12
002429_1.png,74 45 86 57
007255_1.png,56 112 66 124
004419_1.png,33 85 39 90
003219_1.png,7 107 13 116
002534_1.png,114 61 120 66
006215_1.png,100 78 107 85
005982_1.png,8 108 12 112
003607_1.png,9 54 19 63
005762_1.png,98 106 109 118
009830_1.png,112 71 123 79
007607_1.png,110 99 118 105
003630_1.png,79 111 93 125
006971_1.png,42 70 52 80
008551_1.png,81 11 89 21
009753_1.png,28 95 35 102
007595_1.png,30 26 38 38
004488_1.png,60 95 65 99
007273_1.png,98 55 106 64
003393_1.png,14 96 21 103
001757_1.png,51 26 59 33
002368_1.png,51 115 58 121
007767_1.png,68 33 73 40
008620_1.png,21 36 31 45
002682_1.png,39 110 46 121
008095_1.png,68 26 75 33
005997_1.png,104 107 117 120
005562_1.png,64 59 78 73
003117_1.png,8 7 12 13
005534_1.png,61 66 66 71
007402_1.png,100 7 107 13
002729_1.png,81 86 92 95
000561_1.png,61 52 76 66
007875_1.png,53 51 64 65
003669_1.png,29 6 37 14
003916_1.png,60 98 74 107
003463_1.png,96 14 101 19
002560_1.png,106 9 118 19
008138_1.png,5 113 15 123
002680_1.png,7 97 13 102
008673_1.png,83 38 93 52
001249_1.png,87 32 93 38
007716_1.png,47 96 58 105
009708_1.png,8 104 12 109
006989_1.png,16 113 25 123
001727_1.png,13 114 24 122
004446_1.png,35 114 47 122
009277_1.png,58 10 71 21
005658_1.png,48 98 58 106
002574_1.png,5 109 15 119
004017_1.png,101 82 106 86
004891_1.png,48 92 55 98
007361_1.png,103 47 109 54
005242_1.png,69 11 73 15
001772_1.png,19 102 24 107
005974_1.png,100 63 116 78
004721_1.png,77 85 89 97
002582_1.png,68 96 74 102
006559_1.png,109 100 117 106
001580_1.png,107 5 117 15
004388_1.png,43 38 49 44
001653_1.png,98 47 111 59
001372_1.png,79 92 89 104
004630_1.png,97 60 104 66
008202_1.png,62 51 69 58
003909_1.png,80 44 95 54
002932_1.png,87 82 93 88
001409_1.png,109 54 121 65
005889_1.png,115 105 121 111
009482_1.png,93 28 100 36
007991_1.png,14 95 25 106
005069_1.png,86 14 90 18
008758_1.png,87 18 91 22
004020_1.png,114 8 118 12
003462_1.png,91 30 98 38
003086_1.png,9 17 14 24
005870_1.png,40 91 46 97
009799_1.png,59 16 67 23
008963_1.png,64 79 68 83
002106_1.png,64 98 71 104
003053_1.png,55 15 61 21
000483_1.png,87 113 98 123
000554_1.png,7 10 13 20
006098_1.png,61 61 67 66
007049_1.png,3 32 17 45
000793_1.png,92 66 102 78
009279_1.png,106 8 112 12
008434_1.png,56 95 60 100
004362_1.png,71 88 81 96
002423_1.png,94 86 99 91
001467_1.png,84 112 91 122
004170_1.png,70 64 76 69
003188_1.png,56 107 62 113
005176_1.png,37 76 42 82
001198_1.png,55 5 64 15
003480_1.png,39 90 46 96
009646_1.png,63 36 68 40
005740_1.png,44 8 55 18
007238_1.png,41 100 51 107
008046_1.png,57 81 61 85
005314_1.png,70 11 74 15
002828_1.png,46 77 52 85
004896_1.png,23 45 34 54
003456_1.png,29 101 38 109
009955_1.png,2 116 6 120;106 74 116 82;60 10 66 16
003665_1.png,48 97 54 104
007613_1.png,14 4 24 16
004260_1.png,116 56 120 60
004954_1.png,96 10 102 17
008356_1.png,28 8 32 12
008554_1.png,22 48 33 58
008766_1.png,66 6 76 14
007561_1.png,87 21 97 31
001213_1.png,56 53 69 67
009224_1.png,9 42 17 53
006345_1.png,6 114 14 122
003092_1.png,6 28 14 37
001014_1.png,75 45 91 55
007775_1.png,77 77 88 90
004457_1.png,73 100 81 108
005153_1.png,48 96 58 106
006848_1.png,4 75 16 82
001692_1.png,55 20 65 31
005606_1.png,6 24 14 32
002072_1.png,43 71 48 77
000888_1.png,115 105 119 110
008616_1.png,46 101 51 107
004047_1.png,20 26 25 33
006326_1.png,48 46 57 56
002859_1.png,114 85 122 91
005985_1.png,59 6 66 14
007873_1.png,56 63 69 76
002093_1.png,115 26 121 33
004519_1.png,64 4 77 16
005352_1.png,72 97 83 108
000289_1.png,6 30 14 38
000919_1.png,7 61 13 66
006408_1.png,90 114 97 122
002441_1.png,7 55 13 60
003185_1.png,10 8 15 12
000021_1.png,109 42 122 54
000988_1.png,87 47 91 51
003961_1.png,116 80 120 86
000951_1.png,101 16 105 20
008104_1.png,114 48 122 58
001853_1.png,112 73 116 77
005394_1.png,79 112 88 118
007815_1.png,52 70 63 80
001458_1.png,7 41 13 47
002918_1.png,49 6 56 14
000181_1.png,65 36 72 44
007061_1.png,67 41 74 48
002111_1.png,6 63 14 70
001022_1.png,57 111 69 125
004384_1.png,26 38 35 46
003120_1.png,62 6 71 14
001287_1.png,31 27 35 31
008765_1.png,115 71 121 75
003614_1.png,59 60 67 68
000856_1.png,73 26 77 31
003433_1.png,69 7 74 13
002196_1.png,43 5 53 15
007054_1.png,110 103 114 107
001971_1.png,39 79 43 83
004341_1.png,88 84 99 92
006016_1.png,41 84 48 91
001933_1.png,105 108 113 116
004691_1.png,33 114 41 122
008667_1.png,36 106 40 110
007365_1.png,116 116 120 120
009266_1.png,91 15 104 28
004160_1.png,46 86 54 96
007872_1.png,100 91 104 96
004859_1.png,81 62 89 70
008474_1.png,16 38 25 47
009333_1.png,94 18 100 24
005167_1.png,13 14 20 21
004540_1.png,85 22 89 26
003501_1.png,52 9 62 18
005194_1.png,116 44 120 49
006647_1.png,92 19 98 24
009215_1.png,80 5 87 15
001985_1.png,97 20 105 27
002224_1.png,5 30 15 38
006340_1.png,52 96 60 105
003042_1.png,32 45 37 49
005361_1.png,99 102 106 108
008925_1.png,77 88 81 93
004924_1.png,91 92 96 96
004912_1.png,29 116 34 120
000637_1.png,67 25 74 36
001326_1.png,4 63 16 75
008060_1.png,67 77 71 81
005843_1.png,33 35 46 43
009447_1.png,92 27 96 31
001897_1.png,71 41 77 46
009332_1.png,78 20 85 27
008106_1.png,69 100 78 114
007961_1.png,49 5 60 15
004894_1.png,6 5 15 15
008058_1.png,23 31 31 39
004937_1.png,115 36 121 42
005161_1.png,97 93 104 101
002549_1.png,90 112 101 124
000068_1.png,31 110 41 122
001690_1.png,35 116 40 120
008248_1.png,74 4 83 16
005937_1.png,116 85 120 91
006024_1.png,105 51 115 61
000076_1.png,9 14 13 18
006210_1.png,36 104 43 110
003282_1.png,72 63 81 78
007944_1.png,93 98 101 106
007311_1.png,105 25 113 31
008171_1.png,50 37 59 43
002023_1.png,8 24 12 28
005478_1.png,110 67 117 74
009319_1.png,57 112 65 124
003470_1.png,19 5 27 15
007378_1.png,107 8 113 14
001509_1.png,25 106 32 111
004786_1.png,53 12 60 18
002500_1.png,114 83 122 90
008203_1.png,73 63 78 68
001599_1.png,28 37 33 41
006420_1.png,25 55 30 59
005558_1.png,7 22 13 29
003285_1.png,41 58 49 67
000829_1.png,37 25 46 32
003899_1.png,89 82 95 88
003272_1.png,106 116 111 120
001490_1.png,112 49 119 56
005275_1.png,5 96 15 107
009151_1.png,47 38 59 50
001751_1.png,33 52 38 57
005918_1.png,92 76 101 88
009351_1.png,62 15 72 26
008390_1.png,116 46 120 50
009673_1.png,54 20 59 26
001796_1.png,91 8 96 12
007030_1.png,74 49 78 53
004577_1.png,16 36 20 40
006640_1.png,109 86 114 92
000944_1.png,51 66 62 74
004842_1.png,6 6 14 14
008806_1.png,29 86 33 92
006056_1.png,40 81 47 88
005833_1.png,92 108 98 114
003066_1.png,65 109 70 115
009596_1.png,100 92 111 103
009887_1.png,33 84 42 95
009930_1.png,33 77 37 81;3 67 17 77;12 30 18 34
001098_1.png,115 30 121 36
006690_1.png,47 108 52 113
009795_1.png,9 101 17 110
003084_1.png,48 12 62 21
000878_1.png,63 7 69 13
006829_1.png,104 95 109 100
005077_1.png,32 102 40 111
005744_1.png,53 79 60 85
007124_1.png,24 72 32 82
003552_1.png,114 53 122 60
005159_1.png,42 5 56 15
003270_1.png,66 16 79 25
005872_1.png,28 78 35 86
000882_1.png,116 69 120 73
008656_1.png,45 28 50 33
006234_1.png,41 114 52 122
005911_1.png,114 15 122 23
005637_1.png,95 61 102 68
003648_1.png,54 80 61 87
006240_1.png,114 90 118 94
003445_1.png,17 93 23 100
004735_1.png,51 20 62 33
001983_1.png,11 21 23 31
004751_1.png,101 19 107 24
002447_1.png,114 113 122 123
003141_1.png,3 28 17 41
006423_1.png,73 110 88 120
000324_1.png,46 88 51 94
000091_1.png,58 76 64 85
009738_1.png,7 114 13 122
004171_1.png,6 106 14 115
000717_1.png,7 115 13 121
007886_1.png,48 98 54 103
001238_1.png,17 51 26 59
009583_1.png,43 35 56 46
000981_1.png,10 84 15 89
004192_1.png,12 40 24 49
008119_1.png,35 77 48 88
000711_1.png,9 90 15 95
006421_1.png,13 75 22 83
005236_1.png,107 23 114 31
001929_1.png,75 15 79 19
008684_1.png,42 43 46 48
006068_1.png,25 26 32 33
003904_1.png,35 16 40 22
004629_1.png,56 96 70 109
000796_1.png,63 49 69 56
006222_1.png,18 80 22 84
000304_1.png,8 29 12 33
003448_1.png,66 104 70 109
007565_1.png,5 55 15 69
000737_1.png,5 58 15 71
009901_1.png,49 100 53 106;97 10 101 12;121 1 127 7
006932_1.png,111 100 125 110
008341_1.png,26 19 40 30
007287_1.png,44 47 53 57
003795_1.png,114 113 122 121
009431_1.png,73 105 85 116
000110_1.png,110 18 115 24
003608_1.png,114 57 122 64
000907_1.png,61 6 67 13
004563_1.png,32 44 46 58
003728_1.png,40 51 47 57
004539_1.png,93 95 105 105
005647_1.png,51 38 57 44
005842_1.png,26 40 39 49
000835_1.png,57 65 65 72
000347_1.png,77 3 88 17
002982_1.png,29 38 42 50
009446_1.png,24 20 32 27
008819_1.png,82 106 86 110
001683_1.png,58 102 68 112
002629_1.png,44 61 56 73
005761_1.png,112 112 124 124
006065_1.png,17 50 21 54
009241_1.png,48 37 54 42
008570_1.png,52 69 56 74
002156_1.png,18 114 24 122
001349_1.png,99 76 110 87
003690_1.png,109 94 117 101
003167_1.png,93 116 97 120
007299_1.png,115 115 121 121
006566_1.png,113 114 123 122
006898_1.png,11 54 17 61
006022_1.png,91 8 96 12
001836_1.png,24 16 30 23
007828_1.png,12 45 19 50
004019_1.png,61 114 65 119
000726_1.png,85 6 93 14
009969_1.png,51 106 55 110;96 85 100 91;99 69 103 75
009469_1.png,95 33 105 42
000375_1.png,113 56 123 68
000893_1.png,60 66 65 71
005704_1.png,17 5 26 15
004119_1.png,115 98 121 104
009133_1.png,82 115 87 121
007741_1.png,5 113 15 123
006084_1.png,96 112 108 124
006855_1.png,79 50 85 56
003901_1.png,110 60 114 64
004292_1.png,29 41 38 50
005147_1.png,98 19 108 26
007637_1.png,98 45 108 59
004749_1.png,15 71 22 82
007176_1.png,39 38 43 42
002288_1.png,101 61 110 73
005590_1.png,6 15 14 27
008016_1.png,85 34 90 40
007602_1.png,43 116 47 120
001165_1.png,11 114 23 123
001268_1.png,108 74 113 79
000884_1.png,11 44 16 48
009626_1.png,90 6 98 14
001236_1.png,53 53 60 59
001162_1.png,7 39 13 46
001166_1.png,101 40 109 50
009486_1.png,12 66 18 72
004253_1.png,55 103 61 111
004104_1.png,69 106 75 112
008385_1.png,97 43 101 47
008247_1.png,77 23 83 29
006658_1.png,69 95 73 99
006122_1.png,102 60 106 64
000886_1.png,105 17 115 27
009196_1.png,105 15 113 22
000801_1.png,5 90 15 99
005410_1.png,31 55 46 66
003876_1.png,115 40 121 45
009707_1.png,63 43 75 55
000694_1.png,41 52 45 56
003856_1.png,64 57 68 62
005121_1.png,16 100 24 110
005007_1.png,87 27 92 32
009422_1.png,15 2 29 18
005904_1.png,115 83 121 89
008143_1.png,94 93 99 98
006493_1.png,32 8 42 17
000384_1.png,70 89 83 101
004579_1.png,7 67 21 81
005228_1.png,5 21 15 31
008560_1.png,79 106 86 114
001169_1.png,17 84 23 91
000803_1.png,60 75 72 87
006830_1.png,72 102 87 111
005627_1.png,107 5 119 15
007725_1.png,111 47 116 52
005839_1.png,85 99 91 105
004604_1.png,108 76 118 89
001188_1.png,64 44 74 57
008647_1.png,95 47 101 52
007959_1.png,39 61 49 70
000998_1.png,76 17 82 25
009240_1.png,25 80 30 85
005954_1.png,8 27 12 32
003739_1.png,93 96 97 100
008285_1.png,75 52 83 60
000953_1.png,66 57 77 65
000767_1.png,106 29 113 38
006665_1.png,115 112 121 119
000447_1.png,98 6 105 14
006055_1.png,10 46 17 56
009846_1.png,58 109 63 114
003978_1.png,87 36 93 42
001534_1.png,96 48 106 58
008092_1.png,46 8 56 15
007631_1.png,32 16 41 25
001745_1.png,104 74 115 85
007672_1.png,61 6 71 14
002745_1.png,94 106 108 117
008379_1.png,83 44 88 50
004130_1.png,101 94 105 99
005493_1.png,116 116 120 120
004240_1.png,8 47 12 51
002876_1.png,14 110 20 116
003364_1.png,57 76 64 83
002969_1.png,15 97 23 105
005140_1.png,25 57 35 70
004296_1.png,34 32 41 40
000568_1.png,30 40 43 49
003183_1.png,111 85 125 93
009357_1.png,29 60 34 65
000868_1.png,110 112 122 121
007293_1.png,87 31 102 46
000419_1.png,80 105 87 111
009187_1.png,86 23 97 33
002090_1.png,59 8 63 12
000321_1.png,8 47 12 51
001833_1.png,116 70 120 74
000278_1.png,17 97 21 101
007682_1.png,26 62 33 67
005115_1.png,8 73 16 81
009521_1.png,11 7 17 13
003998_1.png,8 34 12 38
006695_1.png,45 54 52 61
000514_1.png,25 44 32 50
001399_1.png,40 49 52 57
004162_1.png,114 41 122 48
001979_1.png,8 47 12 52
007697_1.png,101 53 113 62
003819_1.png,38 69 51 77
006550_1.png,3 69 17 79
009731_1.png,52 116 57 120
008042_1.png,8 23 12 29
005677_1.png,74 78 78 82
008208_1.png,63 26 67 30
007564_1.png,113 96 123 106
002910_1.png,73 96 79 101
008022_1.png,115 99 121 104
002741_1.png,15 85 19 89
006457_1.png,46 27 53 38
009479_1.png,38 7 43 13
007271_1.png,98 6 110 17
001000_1.png,101 60 115 75
006881_1.png,67 100 71 104
007429_1.png,7 39 13 44
008621_1.png,28 95 39 106
002155_1.png,9 39 13 43
006701_1.png,42 54 51 62
008059_1.png,66 52 73 60
007843_1.png,92 62 99 73
002264_1.png,114 38 122 47
004669_1.png,115 95 121 100
005095_1.png,71 66 76 71
001408_1.png,9 116 15 120
004053_1.png,100 22 106 29
009040_1.png,45 76 55 86
006237_1.png,78 77 86 83
000781_1.png,50 80 62 87
008418_1.png,8 51 12 55
005428_1.png,88 68 94 75
000186_1.png,35 20 42 27
004248_1.png,37 88 42 93
008923_1.png,115 75 119 79
003123_1.png,32 109 44 120
005794_1.png,35 57 44 66
008024_1.png,111 9 118 16
007320_1.png,69 78 75 87
004463_1.png,92 73 100 80
008974_1.png,26 106 33 113
003106_1.png,57 41 61 45
004655_1.png,12 43 16 47
001040_1.png,76 84 82 92
001110_1.png,49 69 57 77
003059_1.png,33 19 37 24
005207_1.png,85 59 89 63
004729_1.png,114 104 120 109
006567_1.png,51 62 57 68
005148_1.png,69 116 73 120
005136_1.png,83 69 89 75
007440_1.png,40 45 45 49
005559_1.png,55 41 68 51
001516_1.png,63 72 69 78
000023_1.png,46 108 53 115
004191_1.png,115 92 121 98
001462_1.png,100 33 105 38
001669_1.png,54 23 66 33
009803_1.png,32 62 38 68
006281_1.png,115 9 121 15
006800_1.png,116 27 120 31
003578_1.png,8 26 12 31
005605_1.png,65 86 71 93
005155_1.png,66 53 76 60
003088_1.png,69 88 76 97
004163_1.png,93 24 100 35
002327_1.png,49 13 54 19
007770_1.png,7 91 13 97
006545_1.png,8 34 12 38
004813_1.png,26 21 32 26
001078_1.png,24 32 29 37
008858_1.png,44 107 48 111
006479_1.png,60 89 67 96
001173_1.png,72 8 78 12
001329_1.png,5 61 15 70
000092_1.png,74 49 85 61
004138_1.png,12 45 25 57
004673_1.png,114 41 122 48
006961_1.png,77 10 82 14
004871_1.png,49 4 62 16
002802_1.png,114 89 122 97
007552_1.png,24 5 33 15
000285_1.png,112 33 124 44
008900_1.png,67 68 78 82
004631_1.png,36 58 43 63
006666_1.png,115 109 121 115
007612_1.png,101 18 106 23
009019_1.png,69 103 79 113
000162_1.png,56 115 61 121
003409_1.png,100 45 110 55
009589_1.png,56 57 60 61
009700_1.png,28 116 33 120
008180_1.png,37 116 41 120
009263_1.png,100 52 112 61
003627_1.png,84 98 93 105
003808_1.png,113 112 123 124
009800_1.png,91 111 100 122
005171_1.png,116 77 120 82
006632_1.png,57 33 63 39
007759_1.png,101 27 111 37
005958_1.png,11 102 15 106
008589_1.png,58 37 65 43
001577_1.png,95 68 102 77
000145_1.png,112 105 116 109
003510_1.png,5 25 15 34
006588_1.png,6 11 14 18
000305_1.png,10 13 18 21
005536_1.png,21 70 31 80
008658_1.png,41 116 45 120
009175_1.png,62 29 67 35
005934_1.png,27 64 31 68
004351_1.png,65 32 74 40
001028_1.png,48 53 54 58
002673_1.png,108 49 117 58
001104_1.png,78 42 83 47
003750_1.png,111 69 125 83
004652_1.png,5 113 18 123
004441_1.png,85 115 92 121
000177_1.png,57 15 63 20
005631_1.png,73 57 79 62
006267_1.png,45 92 55 103
001020_1.png,29 96 38 105
008349_1.png,82 20 89 27
007137_1.png,7 44 13 50
000408_1.png,30 3 45 17
002247_1.png,99 73 103 77
002069_1.png,24 110 28 114
000254_1.png,10 36 17 44
004978_1.png,8 106 12 111
000027_1.png,104 94 118 107
006845_1.png,68 108 83 120
000640_1.png,76 36 80 41
001103_1.png,32 96 45 108
000477_1.png,93 7 105 20
009227_1.png,108 107 117 117
004067_1.png,59 110 69 124
000298_1.png,47 110 56 118
002665_1.png,87 5 100 15
009910_1.png,78 51 82 57;46 24 52 30;93 13 97 17
002418_1.png,40 33 53 45
001113_1.png,36 63 50 76
001908_1.png,44 53 51 62
003827_1.png,38 110 44 115
008536_1.png,113 111 123 120
007837_1.png,89 41 101 51
004983_1.png,73 60 82 69
003274_1.png,28 23 39 37
009999_1.png,26 106 30 110;115 75 125 83;5 0 13 7
000038_1.png,50 13 64 22
001616_1.png,36 10 42 15
004450_1.png,90 91 97 98
008416_1.png,74 108 81 115
006541_1.png,112 111 124 125
006878_1.png,109 21 118 31
009244_1.png,108 60 119 69
001312_1.png,37 10 49 21
003013_1.png,90 11 96 17
006375_1.png,16 49 22 54
000740_1.png,21 107 34 116
009107_1.png,107 114 113 122
003126_1.png,79 98 93 109
000343_1.png,102 57 108 63
009135_1.png,24 97 29 104
002775_1.png,30 100 38 110
006315_1.png,47 11 54 17
009304_1.png,94 10 102 18
008552_1.png,17 43 22 47
004557_1.png,45 7 53 14
000800_1.png,22 27 29 33
002325_1.png,113 7 119 13
007196_1.png,113 8 123 17
007108_1.png,56 108 67 121
006116_1.png,69 108 77 120
003214_1.png,64 55 71 64
006131_1.png,47 51 52 55
008450_1.png,10 72 14 76
005610_1.png,114 6 122 14
003520_1.png,86 114 97 122
002584_1.png,70 19 78 28
008029_1.png,41 73 47 82
004472_1.png,115 98 121 103
003693_1.png,82 65 89 71
008845_1.png,22 31 26 36
008346_1.png,25 19 33 27
001282_1.png,98 35 102 40
009763_1.png,19 35 23 39
000665_1.png,116 65 120 69
004245_1.png,41 66 49 71
005041_1.png,21 46 28 52
009156_1.png,111 58 116 64
003912_1.png,17 96 26 104
000230_1.png,52 90 61 102
007277_1.png,4 32 16 41
008824_1.png,64 114 74 122
005705_1.png,80 41 86 46
005649_1.png,59 99 66 106
003902_1.png,24 48 36 58
002299_1.png,57 20 63 26
006865_1.png,27 93 31 98
001468_1.png,111 115 117 121
004200_1.png,25 93 30 98
000214_1.png,9 67 21 79
004885_1.png,114 15 118 19
000548_1.png,55 48 61 53
001196_1.png,84 4 96 16
000205_1.png,44 93 54 107
002437_1.png,33 84 44 96
009966_1.png,53 99 63 107;84 25 88 29;102 9 112 19
009567_1.png,20 46 35 60
002309_1.png,38 5 44 15
002494_1.png,39 25 45 32
006301_1.png,81 55 86 61
006307_1.png,111 17 119 27
007675_1.png,54 54 65 68
000024_1.png,68 87 72 92
003895_1.png,29 17 42 29
004233_1.png,69 87 74 92
008680_1.png,6 87 14 96
007863_1.png,108 68 117 76
002674_1.png,76 111 83 118
006739_1.png,24 37 35 51
006146_1.png,90 95 94 99
004855_1.png,93 6 100 14
009468_1.png,34 73 39 78
003174_1.png,115 90 121 97
005496_1.png,78 17 86 26
001340_1.png,51 19 60 28
005152_1.png,75 87 80 92
007097_1.png,115 111 121 117
001484_1.png,30 33 43 46
001722_1.png,6 89 14 98
000592_1.png,93 46 106 56
009920_1.png,119 111 127 119;68 45 72 49;86 1 90 5
001370_1.png,114 76 122 84
005495_1.png,23 114 28 118
004129_1.png,50 45 55 50
005876_1.png,116 116 120 120
006255_1.png,99 27 105 33
004694_1.png,54 93 58 97
005134_1.png,90 12 96 16
002806_1.png,71 6 79 14
004759_1.png,52 77 64 90
009216_1.png,58 52 63 57
003050_1.png,11 45 20 54
008066_1.png,34 101 41 111
000680_1.png,111 94 125 103
001943_1.png,99 69 103 73
006343_1.png,89 84 102 96
000458_1.png,101 41 107 48
004299_1.png,6 85 14 94
004681_1.png,61 79 70 88
005306_1.png,8 111 12 115
005838_1.png,116 100 120 105
004909_1.png,58 95 73 105
001590_1.png,18 14 27 22
003755_1.png,109 20 118 30
002511_1.png,6 5 15 15
006115_1.png,88 29 96 37
007244_1.png,32 38 41 48
002948_1.png,86 4 101 16
000134_1.png,52 21 61 29
002718_1.png,39 65 46 73
003512_1.png,94 111 100 120
009475_1.png,88 69 96 77
005840_1.png,36 81 46 88
002363_1.png,92 108 96 113
009365_1.png,41 54 47 60
002912_1.png,8 11 12 15
006944_1.png,106 112 116 119
001327_1.png,73 96 80 103
007236_1.png,92 11 100 20
009781_1.png,38 74 42 78
008606_1.png,8 5 17 15
008535_1.png,73 41 79 49
009231_1.png,57 8 62 12
006505_1.png,112 90 124 102
005142_1.png,73 80 77 85
008396_1.png,106 22 115 34
008851_1.png,37 5 44 15
000854_1.png,39 7 51 23
008767_1.png,8 109 12 115
001651_1.png,106 115 111 121
000235_1.png,69 25 75 32
009470_1.png,74 54 79 59
002432_1.png,15 9 23 18
007486_1.png,50 106 62 118
004975_1.png,79 71 87 78
001583_1.png,74 81 79 85
002267_1.png,115 19 121 26
003104_1.png,68 29 75 35
009041_1.png,68 80 72 85
001794_1.png,82 8 86 12
009576_1.png,99 27 110 35
001270_1.png,39 47 46 55
009302_1.png,34 88 39 93
003733_1.png,22 113 33 123
008958_1.png,22 57 29 65
004410_1.png,69 5 80 15
004635_1.png,110 28 114 32
005081_1.png,26 6 35 14
007325_1.png,32 29 41 42
007824_1.png,88 71 97 79
007678_1.png,46 60 61 71
000055_1.png,113 53 123 63
006699_1.png,115 10 121 17
003226_1.png,62 52 66 56
002259_1.png,94 14 102 21
000418_1.png,46 113 51 118
009166_1.png,34 10 46 18
003297_1.png,90 34 98 43
000004_1.png,105 91 109 96
004308_1.png,67 62 76 72
008108_1.png,5 66 15 75
008955_1.png,102 54 113 65
008453_1.png,113 82 123 92
000061_1.png,96 105 102 110
003482_1.png,6 18 14 27
000852_1.png,99 108 104 113
006238_1.png,7 31 13 38
004584_1.png,65 21 70 25
003020_1.png,113 112 120 119
002977_1.png,76 68 86 78
006790_1.png,40 61 45 68
005185_1.png,94 14 102 23
001117_1.png,15 86 24 98
002251_1.png,71 6 79 14
006945_1.png,114 21 122 27
003993_1.png,99 9 109 18
008225_1.png,99 71 107 79
004521_1.png,6 114 14 122
002632_1.png,22 54 26 58
001143_1.png,60 25 69 35
003033_1.png,43 32 53 41
009387_1.png,7 44 13 50
000758_1.png,116 56 120 61
005825_1.png,116 59 120 65
005891_1.png,109 85 114 90
000845_1.png,103 81 109 87
008713_1.png,34 61 42 69
005029_1.png,112 6 124 14
005758_1.png,4 42 16 54
000012_1.png,83 92 91 101
005747_1.png,12 80 18 86
008483_1.png,114 71 122 79
008477_1.png,27 104 31 109
006192_1.png,85 103 91 110
000607_1.png,16 26 26 36
006072_1.png,13 71 20 79
003199_1.png,115 79 121 86
005303_1.png,76 23 82 28
003026_1.png,79 10 85 15
006685_1.png,116 35 120 39
007808_1.png,59 96 70 104
008837_1.png,26 53 37 66
007633_1.png,6 58 14 65
009230_1.png,8 34 16 42
008803_1.png,56 44 63 50
009926_1.png,110 70 116 76;99 69 105 73;117 14 123 18
001885_1.png,86 78 91 84
004244_1.png,34 6 41 14
003861_1.png,28 52 37 63
005766_1.png,85 66 92 74
000478_1.png,49 17 55 23
005022_1.png,84 75 90 81
003548_1.png,114 10 119 14
001659_1.png,23 18 33 27
007057_1.png,45 44 50 52
000585_1.png,52 39 62 47
005947_1.png,114 8 122 17
002066_1.png,65 8 71 12
005091_1.png,67 58 80 70
003132_1.png,2 58 18 67
006236_1.png,49 66 54 70
004524_1.png,33 11 41 19
002723_1.png,77 23 81 28
003262_1.png,105 99 111 107
000267_1.png,7 21 13 28
006568_1.png,31 14 37 20
009760_1.png,24 116 29 120
001912_1.png,32 90 41 97
005970_1.png,30 76 41 87
007740_1.png,48 7 54 13
004241_1.png,20 63 32 74
002714_1.png,99 9 109 20
008099_1.png,7 95 13 101
004269_1.png,98 40 106 47
009217_1.png,7 63 13 70
001941_1.png,68 62 74 70
001303_1.png,59 54 71 63
007934_1.png,84 38 91 43
000681_1.png,60 73 72 86
004979_1.png,11 16 17 23
003247_1.png,5 3 15 17
006990_1.png,12 9 20 17
003395_1.png,80 7 86 13
007416_1.png,52 37 58 43
003114_1.png,110 116 114 120
003423_1.png,75 40 83 46
001220_1.png,112 11 124 24
005834_1.png,84 53 89 58
007161_1.png,108 59 113 65
001377_1.png,96 36 103 40
005909_1.png,96 80 103 88
008409_1.png,35 8 40 12
000411_1.png,78 65 85 72
007158_1.png,69 102 76 109
007680_1.png,60 8 66 12
002097_1.png,108 100 112 104
000043_1.png,37 89 42 93
000171_1.png,43 109 56 123
008710_1.png,29 15 42 29
001062_1.png,73 47 84 57
005538_1.png,10 63 19 74
007294_1.png,59 40 64 48
009100_1.png,85 64 96 75
006586_1.png,102 63 106 67
006576_1.png,64 52 70 58
009288_1.png,31 37 38 43
004907_1.png,77 102 81 107
002516_1.png,80 115 86 121
004117_1.png,67 111 78 121
